instance,time_taken,optimal_cost,global_optimal_solution,rl_actions,rl_gap,rl_permutation,sa_gap,sa_permutation,bb_gap,bb_permutation,gurobi_gap,gurobi_permutation
cqap_40_160,67,971412,"[ 8 25 16 32 29 33  6 11 26 12 27 20 34 17 28  1 15 39 24 13 22 37 19 36
 10 23  5  3 21  9 18 38  2 35  4  0 31 30  7 14]","['START', 'FW_LSG', 'OC', 'OC', 'SA', 'FW_LSG']",0.0,"[ 8 25 16 32 29 33  6 11 26 12 27 20 34 17 28  1 15 39 24 13 22 37 19 36
 10 23  5  3 21  9 18 38  2 35  4  0 31 30  7 14]",1064624.0,"[ 9 12  2 28 10 27 37 19 14  1 35 36 13  5 11 25 22 15 38 29  8  4  6 33
 31 30 34 24  0 26  3 32  7 17 16 23 18 39 21 20]",1487226.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  2  6  4  8  1  3  5  0  7]",1695758.0,"[35 26 39 32 11  8 21 17 16 37  2  6  1 30 23  7 18  5 31 13  9 10 28 34
 25 12 19 20 36  4 15 27  0 29 24 14  3 22 33 38]"
cqap_40_172,67,962454,"[ 5  7 21 11  2 34 36 25 14  3 16 35 20  0  6 31 29 26 33 37 27  8  9 28
  1 17 30  4 18 39 23 13 32 22 12 15 10 24 19 38]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'OC', 'FW_LSG', 'FW_LSG', 'OC', 'SA', 'OC', 'FW_LSG']",0.0,"[ 5  7 21 11  2 34 36 25 14  3 16 35 20  0  6 31 29 26 33 37 27  8  9 28
  1 17 30  4 18 39 23 13 32 22 12 15 10 24 19 38]",1127156.0,"[30 36 31  9  6 28 33 16 39 15 35  0 38  4  5 21 37 29 32 19 14 26 24 34
 25 22  1 17 20  3 18 13  8 23 27  7 10  2 12 11]",1556716.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  3  1  0  4  7  6  5  2  9]",1718022.0,"[37 24 28 14 23 34  5 15 11 18 21  6 12  2 10  9 20 25 29 36  1 31 27  3
 33 30 19  7 39  0 13 16 35 22 32 38 17  8 26  4]"
cqap_40_174,70,968958,"[39 24 26 36 25 14 31 23  3  0 32 13 16  6 35  4 27 33 38 18  8 12 10 30
  9 22  5 15  2 11 34 37 21 19 20 28  7 17  1 29]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[39 24 26 36 25 14 31 23  3  0 32 13 16  6 35  4 27 33 38 18  8 12 10 30
  9 22  5 15  2 11 34 37 21 19 20 28  7 17  1 29]",1104038.0,"[28  1 27 11 12 10 14 33 25 30  4 39 34 36 17 29  0 23 13  2  5 19 35 37
  9 15 16 21  7 18 32  3 26 22  8 20 38  6 31 24]",1508872.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  9  7  1  4  5  6  3  2  0]",1694506.0,"[16 10  2 22  8 20 11  1  6  4 13 32 30 29 27 28  9 12 21 34 24  5 31  7
 37  0 35 18  3 38 15 25 23 17 19 26 39 33 14 36]"
cqap_40_191,69,949622,"[ 6 15  3 19  5 25 14 18  0  8  2 39  1 28  7 24 37 17 36 26 33 20 34 27
 21  9 10 29 11 30 35  4 32 23 22 13 12 16 38 31]","['START', 'FW_LSG']",0.0,"[ 6 15  3 19  5 25 14 18  0  8  2 39  1 28  7 24 37 17 36 26 33 20 34 27
 21  9 10 29 11 30 35  4 32 23 22 13 12 16 38 31]",1058508.0,"[25 16 18 15  4 31 29 39 24  5 35 11 30 37  8 14  9 27  1 34 38 28  0 19
  7 21  6 33 36 17  2 23 20 26 13 10 32 22 12  3]",1381498.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  3  7  1  2  6  9  0  4  5]",1570318.0,"[32 35  6 33  2 38 13 28 30 20 16 34 12 23 36 25 27 37  8 17 26  1  5 15
  4 14  0 31  3 29 21 39 24  9  7 18 10 19 22 11]"
cqap_40_199,70,988846,"[ 5  3 22 38 34 39 32  2 26 20 14  0 27 31 12 21 18  1 13 33 16 36 25 37
  7 29  9 35 15 30  8 28 10 23  4  6 11 24 19 17]","['START', 'FW_LSG', 'OC', 'OC', 'SA', 'FW_LSG', '2PO', 'FW_LSG']",0.0,"[ 5  3 22 38 34 39 32  2 26 20 14  0 27 31 12 21 18  1 13 33 16 36 25 37
  7 29  9 35 15 30  8 28 10 23  4  6 11 24 19 17]",1066762.0,"[24 31  0 36  1 34 15 38 13  9  3 26 27 19 14 29 39 21 11 12  7  5 23 17
 22 18 35  8 10 28  4 33 20 25 32 30  6 37 16  2]",1420620.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  5  4  0  1  3  7  6  8  2]",1786824.0,"[23  4 30 10 29 38 16 21 33 34  6  8 37  3 39 28  7  9  2 26 32 31 12  0
 13 22 17 19  5 24  1 35 27 25 36 18 11 20 14 15]"
cqap_40_203,70,976606,"[18  1 29  5 38 23 25 35 34  0  7 32 21 33 39  6 31 16 17  8 37 11 12 15
 14 10  2 19  3 22 13 26 28 20 30 27  9  4 36 24]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LSG', 'FW_LSG']",0.0,"[18  1 29  5 38 23 25 35 34  0  7 32 21 33 39  6 31 16 17  8 37 11 12 15
 14 10  2 19  3 22 13 26 28 20 30 27  9  4 36 24]",1142366.0,"[25 30  5  9 23 21  7  2 39 33 22  0 26 32 19 15 37 35 34 16  4 17  1 36
 28 38 10  8 11 29  3 13 18 27 24 12 14  6 20 31]",1502156.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  7  2  6  9  3  0  5  1  8  4]",1638078.0,"[30 16 35 38 14  2 17  8 31 36  9 28 18 12  3 11 37 27 21  6 15 23 10  5
 20 32  4 34 33  7 25 24 26  0 39 19  1 29 13 22]"
cqap_40_207,67,951452,"[14 20 26 11  7 25 18  1 38 35  2  6  5 15 24  3  0 36  9 37 31  8 10 16
 32 28 34 30 17 22 12 27  4 13 33 29 23 19 39 21]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', '2PO', 'FW_LSG', 'FW_LSG']",0.0,"[14 20 26 11  7 25 18  1 38 35  2  6  5 15 24  3  0 36  9 37 31  8 10 16
 32 28 34 30 17 22 12 27  4 13 33 29 23 19 39 21]",1084786.0,"[ 9 25 22 28  8 33 21 13 35 11 29 12 16  2  7 10 39 27 15 34 30 26 24 14
  4 32  3 38 19  5  6  0 36 37 31 20  1 23 17 18]",1377256.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  7  2  1  6  3  4  5  0  9]",1843100.0,"[16 11 35 32  8 33 20 12  6 24 27 38 19 34  9 28 14  2 21  5 13 15 31 26
 22 37 25 23 17  7  1 39 18  0  4 10 29 30  3 36]"
cqap_40_209,69,976068,"[26 15 32  1 10 35 23 31 25 12 14 19 30 24 38  5 11 37  7 21 27  3 39 36
 33 28 20  9 34  4 29  0 17 18 22  8 13  2 16  6]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG']",0.0,"[26 15 32  1 10 35 23 31 25 12 14 19 30 24 38  5 11 37  7 21 27  3 39 36
 33 28 20  9 34  4 29  0 17 18 22  8 13  2 16  6]",1044194.0,"[12  3 10 35 24 28 25 21 34 16 36 18 17  1 39 19 20 26  8 23 31  5 27 15
 38  0 13  9 11 30 33 32 29 37  7  4 14  2 22  6]",1501786.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  3  2  4  9  6  1  7  5  0]",1735426.0,"[ 1 11 21  5 10 29 27 28 24  6 22 14  3 36 39  7 20 34 13 26 38 25  8 18
  9 35 19 32 16  4 31 15 12 17 33 37 30 23  0  2]"
cqap_40_211,69,951308,"[26  4 32 37  5 13 22 17  9 35 27  3  6 25  2 20  7 12  0 18 21 14 36 33
 19 24  8 31  1 28 11 39 38 30 15 34 29 23 10 16]","['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG']",0.0,"[26  4 32 37  5 13 22 17  9 35 27  3  6 25  2 20  7 12  0 18 21 14 36 33
 19 24  8 31  1 28 11 39 38 30 15 34 29 23 10 16]",1161072.0,"[12 29 38 21 25 23 10 18  0  7 15 32 20 37 19 24 28  4 30 36  1 35 33  6
  9 16 26 34 14  5 11  3  8 22  2 31 13 27 39 17]",1443282.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  5  3  0  7  8  2  1  4  6]",1695222.0,"[32 13 30 28  1  4  8 11  2 38 24 21  6  7 16  3 10 27  9 35 23 22 19 37
 15 29 25 26  0 12 39 17 33 34 14 31 18  5 36 20]"
cqap_40_214,65,975596,"[32 17 35 10 25 22 14 27 11 29  9 19  5 20 26  2  1 13 28 24  6 33 18  4
 23 34 16 21 39  0 15 12  8  7 37 36 31  3 38 30]","['START', 'FW_LSG', 'OC', 'OC', 'SA', 'FW_LSG']",0.0,"[32 17 35 10 25 22 14 27 11 29  9 19  5 20 26  2  1 13 28 24  6 33 18  4
 23 34 16 21 39  0 15 12  8  7 37 36 31  3 38 30]",1068748.0,"[12 30 32 36 31 34 23 10 15 29 20 25  9  8  4  2 17 13 21 16 11 28  0  5
 38 37 24 22  3 27  7 26  1 35 19 39 18 14 33  6]",1452340.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  7  5  1  6  4  9  3  8  2  0]",1685668.0,"[33 34  3 30  5 13  4 16 24 11 10  8 27 37 20 22  1 28  9 35 21 38 39  7
 12  2 14 25 32 36 26 15 29 17 23 18  0 31 19  6]"
cqap_40_225,69,992722,"[ 0 35 16 23 22  6 18 21 36 26  7 15 29  5 30 34 10 20 27 37 32 14 17 19
  3  9  4 33  1 13 12 28  8  2 11 39 31 24 25 38]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG']",0.0,"[ 0 35 16 23 22  6 18 21 36 26  7 15 29  5 30 34 10 20 27 37 32 14 17 19
  3  9  4 33  1 13 12 28  8  2 11 39 31 24 25 38]",1054296.0,"[28  3 37 38  6 13 33 19 34 39 23 31  7 15  9 18 12 26 20  5 35 14 22 17
 25  8 16  0 24 27  1 36 29  2 32 10 11  4 30 21]",1432580.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  7  4  9  1  5  0  3  6  2  8]",1784722.0,"[31 36  3  6 21 15 27  1 34 37 32 17  2 28 18 26  0 25 10 22  5 20 13  4
 38 12  7 16 39 33 30 29 24  9 11 23  8 35 14 19]"
cqap_40_237,69,958414,"[13 37 30 39  8 38 18 36  3 29 21  2 31 14 11 34 17  5 33 15 23 25 22  6
 26 10 32  0 28 16 27 19  4 20  1 12 35  7 24  9]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG', 'OC', 'FW_LSG']",0.0,"[13 37 30 39  8 38 18 36  3 29 21  2 31 14 11 34 17  5 33 15 23 25 22  6
 26 10 32  0 28 16 27 19  4 20  1 12 35  7 24  9]",1078130.0,"[39  2  4 35  7 26  5  6 36 30 24 13  8 20 21 16 19 11 10  9 32  1  3 23
 34 33 27 17 37 31 12 38 15 14 25  0 28 18 29 22]",1481626.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  3  5  7  6  0  9  2  4  1]",1656178.0,"[25 19 39 23 10 24  3 18 12 34  4 29 15  8 17 16  2 28 36 37 32  7 22 38
 33 26  6 30 13  9 35 20  1 11 21  0 31  5 27 14]"
cqap_40_252,70,933158,"[16 21 11 37 15 34  9 22 30 20  7 23  4  6 33 27  0  1 17 18 25 35 29 39
 24 14 38 13  8 12 31 10  5 19 32 36  2 28 26  3]","['START', 'FW_LS', 'FW', 'OC', 'SA', 'FW_LSG']",0.0,"[16 21 11 37 15 34  9 22 30 20  7 23  4  6 33 27  0  1 17 18 25 35 29 39
 24 14 38 13  8 12 31 10  5 19 32 36  2 28 26  3]",1105390.0,"[ 3 10  6  9 12  1 17 30 19 39  8 18 35 20 38 37  4 26 14 32 29 22 36 13
 21 28  0 31  7  5 16 33 24 25 23 27 11 34  2 15]",1484666.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  0  5  3  2  9  6  1  7  4]",1874888.0,"[12  2 16 27  4 21 25  7 34 15 35 18 37 31 39 36  9 29 23 33  0 26 10 13
  5  1 22  6 14 38 19 11 24  8 20 32 28  3 17 30]"
cqap_40_254,68,969220,"[33 15  2 12  1 35 39 19 22 37 31 27 21  8 28 16 34  6 20  0 29 18 11  9
 10 24 26 23  7 25 17 32 36 30 38 14  4 13  3  5]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LSG', 'FW_LSG']",0.0,"[33 15  2 12  1 35 39 19 22 37 31 27 21  8 28 16 34  6 20  0 29 18 11  9
 10 24 26 23  7 25 17 32 36 30 38 14  4 13  3  5]",1072988.0,"[ 8 36 25 20 16 32 21 30  3  7 15 14 12  4 27 18 28  9  6 22 39 17 19 37
  5 11 26 35 23 38 31 29  1 33 10 34  0  2 13 24]",1390584.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  7  3  5  0  1  9  8  6  2  4]",1668186.0,"[14  3 35  5 24 10 34 11 28  9  6 13 19 20 23 25 22 26 12 31 16 21 39 15
 27 29  7 18  1 37 30 38 17  0 32  4  8  2 33 36]"
cqap_40_256,70,977174,"[ 7  3  4  5 14  8 34 11 38 33 23 20 28 31 32 27 10 18 19 37  0 39 16  6
 35 17 26  1 36 29 25  9 22 13 15 24 30 12  2 21]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[ 7  3  4  5 14  8 34 11 38 33 23 20 28 31 32 27 10 18 19 37  0 39 16  6
 35 17 26  1 36 29 25  9 22 13 15 24 30 12  2 21]",1129260.0,"[29 14  4 15 10 16 30 31 22 24 20 12 35 33 38 34 13 36 26 23 18  0 21 27
  2 25 19  7 37  9  1  5 17 39 28 32 11  3  8  6]",1421924.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  6  3  1  2  4  5  9  7  0]",1696148.0,"[32 19 11 39 31 18  0 24 35 17 29 33 16  3 37  9  6 25  4 12 13 36  5 20
  2  8 28 23 22 34  7 21 26 27 30 10 14 15 38  1]"
cqap_40_266,69,966958,"[29  4 23 13  0 19 37 30 35 38 18 10 26 22 39  3 32 33 17 16 27  8 20 11
  7 24 12  2 28 31  6 14  9  5 15 25 36 21 34  1]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LSG']",0.0,"[29  4 23 13  0 19 37 30 35 38 18 10 26 22 39  3 32 33 17 16 27  8 20 11
  7 24 12  2 28 31  6 14  9  5 15 25 36 21 34  1]",1177346.0,"[22 16 23  8 17 27 32  3 24 29  2  6 30 35  0 38  5 11 34 39  4 31 12 19
  9 25 33  1 20 37 10 26 13 14 18 21 15  7 36 28]",1540830.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  0  4  3  7  1  8  2  5  6]",1716358.0,"[ 5 39 18 38 34 23  6 22 30 31  0 21  8 33 20 24 11  9 12 25  1 32  4 35
 17  2  3 26 16 13 10 14 36 27 28 29 19 15  7 37]"
cqap_40_268,69,977060,"[34 32 29  7 18 26 12  5 13  0 25 14 21 19 31 20  3  8 15 22  1 28 23 11
 10 27  2 17  4  9  6 36 16 33 37 24 38 35 39 30]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG', '2PO', 'FW_LSG']",0.0,"[34 32 29  7 18 26 12  5 13  0 25 14 21 19 31 20  3  8 15 22  1 28 23 11
 10 27  2 17  4  9  6 36 16 33 37 24 38 35 39 30]",1102206.0,"[ 4 15 10  7 33 38 16 20 23  0 32  6 24 14 31  9 18 37 11 21 26 13 12 22
  1 30  5 17 27 34  2 36 28 39  8 35 19  3 25 29]",1442298.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  8  6  5  7  3  0  1  4  2]",1649546.0,"[24 26 21 19 20 28 29 31 36 39 30 18  5 33  2 32  1 27 15 10  8 38 13 12
 16 11  7  4 35  6 34 25 17 37 14  0  3 23 22  9]"
cqap_40_274,68,947200,"[ 7 25 18  3  5 39 12  0 20 34 11 32 21  9 22  6 15 37 35 31 23 26  4 28
 16 17 19 33 30 10  2 29 27 14 24  1 38 13  8 36]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[ 7 25 18  3  5 39 12  0 20 34 11 32 21  9 22  6 15 37 35 31 23 26  4 28
 16 17 19 33 30 10  2 29 27 14 24  1 38 13  8 36]",1052884.0,"[33 25 10  3 14 20  0 36 35 17 30 22 31 15 18 26  6 21 12  5 24 38  1 19
  4 13  7 32  2 27 39 34 11 23 29  8  9 37 16 28]",1383958.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  5  2  3  8  4  6  7  0  1]",1631588.0,"[15  1 31 19  6 25 21 28 23  4 39 16 36 27 20 26 30 29 17 35  8 18 22 13
  7 37 24 38  5 12 11  9 14 34 33 32  2  0 10  3]"
cqap_40_281,64,955482,"[19 37 38 26 16 15  2 35  8 30 32  6 23 25 10 13 28 20  4 33  7 18 36 14
 34  9 31 21  0 17 12  1  5 27 24  3 29 11 39 22]","['START', '2O', 'FW', 'OC', 'SA', 'FW_LSG', '3PO', 'FW_LSG', 'OC', 'SA', 'SA', 'FW_LSG']",0.0,"[19 37 38 26 16 15  2 35  8 30 32  6 23 25 10 13 28 20  4 33  7 18 36 14
 34  9 31 21  0 17 12  1  5 27 24  3 29 11 39 22]",1104282.0,"[18  0 31 34  3 23  6 13 19  8 10  7 37 14 22 21 35 20 28  4 25 24 11 33
 29 39  9 12 17 38 26 27 15 32  1 16  5 36  2 30]",1466010.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  6  5  3  7  4  9  0  2  1]",1626072.0,"[23  1 24 35  8 28 17 36 12  7 19 10 30 15 18  5 38  6 21 39  4 26  3  9
 20 31 34 32 16 37 25 27  0 14 11 22  2 29 13 33]"
cqap_40_288,69,955780,"[35 30 12 16 31 18  1 28 39  4 29 13 19  9  2  8 17 20 32 33 23 26  5 11
 34 38 21 14 36 27  0  6 37 24 22 10 25  7  3 15]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LSG']",0.0,"[35 30 12 16 31 18  1 28 39  4 29 13 19  9  2  8 17 20 32 33 23 26  5 11
 34 38 21 14 36 27  0  6 37 24 22 10 25  7  3 15]",1126106.0,"[24 37 16  4 28  2  8  0 25 15 29 13 12  3  1 23 26 33 31 14 36 18 21  6
 20 32 22  5 39 19 34 38 27 10 30 11  9  7 17 35]",1429586.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  3  9  7  0  1  5  4  6  2]",1774352.0,"[ 2  8  4 32  9 17  3 37 14  5 39 13 33 31 27 26 18 22 11 15 16 12  0 20
 30 36 10 21 23  7 29  6 28 34 19 24 35  1 25 38]"
cqap_40_290,64,959982,"[13  7 23 29 35  3 34 10  4 26 19 37 38 18  6 17  8 36 21  9 33 14 39 22
 28 16 15  0  2 24 32 27 30 31  5 12 11 25 20  1]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', '2PO', 'FW_LSG', 'FW_LSG']",0.0,"[13  7 23 29 35  3 34 10  4 26 19 37 38 18  6 17  8 36 21  9 33 14 39 22
 28 16 15  0  2 24 32 27 30 31  5 12 11 25 20  1]",1066030.0,"[35 23 12  2 14 20 22 33 13 11 17 10  7  4  9 34 30  8  5 38  1 25 31 15
 32 18 39 37 19 36 29 24  0 28 26  6 16  3 21 27]",1399730.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  7  1  4  8  2  6  5  0  3  9]",1780278.0,"[28 26  4 23 27 22 19 30 13  7 15 21 10 11  5 34 35 32  2 12 17 38  1 16
 29 24  3 25 33 31 36  8 14  6 18 37  0 39 20  9]"
cqap_40_291,69,981806,"[10  3  6 30  9 17 39 26 33  5 27 29 24 32 15 20 14 35  4  1 11  2 34 37
 12 31 36 18  7 21  8 13 25 23 16 38  0 19 28 22]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS', 'FW_LSG', 'FW_LSG']",0.0,"[10  3  6 30  9 17 39 26 33  5 27 29 24 32 15 20 14 35  4  1 11  2 34 37
 12 31 36 18  7 21  8 13 25 23 16 38  0 19 28 22]",1035888.0,"[13 16  2  3 33 12 17 15  6 38 14  1  9 10 30  7 11  8 25 29 23 21  4 31
 37  0 24 27 36 34 32 28 19 18 20 26 35 39  5 22]",1400114.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  7  8  5  6  1  4  3  0  2]",1732826.0,"[ 3 22 13 24 11 32 31 37 38 10 29 39 36 30 15  4 26  7 28 27  8 17 21 35
 20  9 19  6 18 34 16  1 12 14 23  2  5  0 33 25]"
cqap_40_294,69,975218,"[ 2 23 24  7 33 37 22 27 18 34 32 19 13  3 25 36  9  4 31  0 17 39 29 16
 15  8  5 10 35 20 28 14 11 26  6 38 21 30  1 12]","['START', 'FW_LSG', 'OC', 'SA', 'FW_LS']",0.0,"[ 2 23 24  7 33 37 22 27 18 34 32 19 13  3 25 36  9  4 31  0 17 39 29 16
 15  8  5 10 35 20 28 14 11 26  6 38 21 30  1 12]",1083760.0,"[ 6 34 22 15 11 16  1 13  7 28  3 10  4 36 31 30  5 26 33 18 24 35  0 14
 23 37 20  9 12 38 19 25  8 17 29 27  2 32 21 39]",1606088.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  7  3  5  8  4  1  6  9  0  2]",1762868.0,"[10  5 24 30 11 16 19 34 17 39 27 21 38 29 14  1 12 31 18  6 37  9 25 26
 15 13 22 35 36  8 33 23  7  0  3  4  2 32 20 28]"
