instance,time_taken,optimal_cost,global_optimal_solution,rl_actions,rl_gap,rl_permutation,sa_gap,sa_permutation,bb_gap,bb_permutation,gurobi_gap,gurobi_permutation
pqap_40_139,27,510440,"[28  1 14 12 15 37 20  5 32 38 19 33 18  0 34 16 35  7 23 10 25 39 22  9
 30 31 26  8  3 17  4 29 24  2  6 13 27 36 21 11]","['START', '3PO', 'FW', 'FW_LS', '2O', '2O', '2O', '2O', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",1792.0,"[ 7 12 10 15 20  4 22 31 33  1 27 32 24 38 34 16  8 17 37 25 36  5 13  0
 19 18  9 28  3 23 29 11 14 30 21 39 26  2 35  6]",3456.0,"[14  1 10 25 38 16 17  4 36  6 23  5 29  2 12 28 13 33 11 37  8 32 26  7
 34  0 24 18 27 19 21 39 22  3 30 35 20 15  9 31]",12064.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  1  6  8  5  7  4  0  2  3]",11784.0,"[35 36 15 11 34 39 18 30 14  3  8 28 27  0  6 29 38  5 10 25 17 26 20 37
 33  2 13 32 21 22 16 24  9 12 19 31 23  1  7  4]"
pqap_40_145,27,585280,"[22 17 10 36 13  0 15 38  1 20 24 26  8 11 25 12 27 33 14 21 37 28 35  4
  7 34 39 19 23 32 29  5 30  6 31 18 16  2  3  9]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2444.0,"[26 16 24 10  0 32  7 33  9 15 30 14 12 25 38 34 19 31 39 17 23 29  5  4
 18 28 22  3 27  2  1 37 36 21  8 20 11 35 13  6]",4704.0,"[22 16 34  1 15  3  4 19 13 35  8  9 37  5 30  7 23 26 32 39 29 36 25  2
 12 20 28 27 38  6 17  0 31 21 10 14 18 33 11 24]",20120.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  8  2  0  5  7  1  3  6  4]",18688.0,"[31 23 19 17 21  5 28  8 10 16 39 33 37 38 26 32 11  1  9  3 34 14 12  7
 20 35 27 22 29  0  4 24 18 25 36  6 15 30  2 13]"
pqap_40_146,27,505218,"[28 38  0 18 33  6 24 12 31 10 32 39 16  7 14 36 11  3  2 17 34  5  4 22
  9  1 23 15 37 21 26  8 35 25 29 20 27 30 19 13]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2132.0,"[11  2 35 22 27  6 18 36 29  8 19  3 32 10 38 16 34 28 23  5 12  0 39 14
  4 20 17 31 26  9 30  7 13 15 21 37  1 33 24 25]",4640.0,"[31 30 13  5  8  1 20 21 18  2 26  6  9 29 33 12 24 36 25 35 17  3  0 16
 10 32 19 27 14 28 11 34  7 15 39 22 37  4 23 38]",16360.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  3  8  7  2  4  0  5  1  6]",23052.0,"[ 4 27 21 23 39 26  8  5 30 12  7 34 37  0 16 29 19 10 14 38 32  3 25  2
  9 24  6 35 22 15 33 13 20 31 28 18 17  1 11 36]"
pqap_40_152,28,530176,"[ 5 30  8 21 33 17 18 34 25 39 14  0 26 15 31 22  1  9 13 37 38 16 28  4
  3 23  2 35 12 11  6 19 24 20 29 32 27 36 10  7]","['START', '2O', 'FW', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",1916.0,"[32  1 14 25  8 23 31 39  9 38 24 35 18 22 15 11 36 37 16  0  5 33 17 10
  2  4 12 13 34 30  7 20 29 21 19 26 27  6 28  3]",4440.0,"[24 13 27 14 16  7  8 20 12 31 32  9 17  4 26 34 39  5 30 10  0 18  2  3
 38 33 37 36 11 29  1 25 23 19  6 22 21 35 28 15]",13268.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  1  0  2  6  4  3  7  5  8]",15920.0,"[28 32 36 18 12 15 19 20 16 37  8  2  4  7  0 25  1 27 31 33 24  5 22 38
  6 26 34 14 17 35 11 10 30 39  9 21 23  3 13 29]"
pqap_40_167,27,631512,"[13 18 12 29 21 15  1  8 36  7 24 25 39 28 37 16  2  0 34 10 20 32 17  6
 11 23 19  5 30 26 31  3 38 35 22  4 27 33  9 14]","['START', '2O', 'FW', 'FW', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2388.0,"[13 12  0 36  6  8  1 31 29 26 18 21 39 37 19 23 24  7 38 27 15  3 25 32
 11 20 34  5 30 33 14 35  2  9 16 10  4 22 28 17]",5412.0,"[13  8 30 26 11 36 32  5 37  4 39 20 15 33 35  3  1 27 10  0 19 14  2  9
  7 22 38 23 17 12 16 25 31 28 21 24 18 29  6 34]",14532.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  2  8  5  4  0  7  3  1  6]",15128.0,"[16 23 35  7 17 31  6 27  0 38 13  9 14  2 36 21 12 18 28  3 33  5 24 29
  8 22 19 37 39 30  1  4 15 32 34 25 11 10 26 20]"
pqap_40_178,28,766272,"[14 16 11 35 15  9 25 33  1  4 36 18 32 37  0 31 17 23  8 38 27  6  3 29
 13 30 24 10 12  7 22 19 21 34 20 28 26  5 39  2]","['START', '3O', 'FW', 'FW_LS', '2O', '2O', '2O', '2O', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2448.0,"[ 8 18  0 16 38 15 30  1 28  7 32 11 35 34  4 19 39  3 27  5 36 24  9 10
 14 20 22 25 17 37 23  6 12 29 33 21 31  2 26 13]",5652.0,"[36 38  5  4 29 39 27 11  2 32  3  6 18 24 14  1 21 20 35 10 19 13 17 12
  9 33  7 23  8 22 31 25 28  0 30 15 37 16 34 26]",24060.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  9  5  3  7  2  0  4  1  6]",17792.0,"[22  1 36 37 18  9 25 30  6 35 14 39 24 17 11 29  4  2 12  8 21 34 20 26
 32 15 27 33 31  5 23  3  0 19 16 28 38  7 13 10]"
pqap_40_181,27,669042,"[ 5  6  2 21  4 37 31 20 19 33 16 29 24 28 22 18 27  1  3 15 13 26 35  0
 11  9 39 38 10 30 17  7 36 34 23 14  8 32 25 12]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2204.0,"[ 9 15 24 30 11 23  5 19 29  3 28 18 39 13  1 12 36 25 16 17 38 34  8  0
 37  7 33 31 35 14 10 26 22 32 21  4  2  6 27 20]",5016.0,"[25 23  9 13 35 30 15 28 19 12  8 38  2 20 36  6 16 39  0 22  3  7 14 26
  1 24 10  5 11 29 27 31 34 32 33 18 17  4 37 21]",16876.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  0  5  7  1  2  4  8  6  3]",18696.0,"[22 12 10  6 34 15 30 17  7 39  3  0 14 26 19 11 31 37 21 38  5  8 27 23
 29 25 18  1  9 16  2 32 13 33 28 24 20 35  4 36]"
pqap_40_184,27,501830,"[ 4 20 15 24 27  3  1 18 22 26 13 25 30  2 39  7 21 29 10  8  0 19  5 23
 38 37  9 16 34 17 11 32 31 36 28 12 35 14  6 33]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2108.0,"[36 28 39  6 17 15  2 12 14 11 29  5 22 20 35 26 10 21 24  3 31 30 33 25
 34 16  9 13  4  8 27  7  0 38 18 32 23  1 37 19]",4688.0,"[19 33 16  0 10 25 37 11 31 28  9 22  8 39 20 24  1  2 21 35 36 30 15 34
 17  3 13 27 26  5 12  7  6 23 32  4 29 14 18 38]",10820.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  7  6  5  4  3  0  2  1  8]",18640.0,"[28 35  3 27  2 23 16 11 37 10  1 20 29 32  0 22 15 17  4 38 19 34 25 24
  8 12  6 39 13 14  5  9 26 18 36 21 33 30 31  7]"
pqap_40_185,28,502792,"[28 30 23 16  3  0 19 11  6 10 17 26 25  4 31 33 37  8 38 15 39 12 32 36
  2 29 20 14 22 24  5  1 13  9  7 18 34 35 27 21]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",1780.0,"[39  5  3 30 32 38 10  9 23  2 21 18  4 24 12  0 26 22 20  8 25 15 17 14
 11  6 36 35 31 13 37 16  7  1 27 19 29 28 33 34]",4284.0,"[39 19 35 21 11 24 38 14 13 23 22 33 36  4 32  0 34 16  8 27 26 29 12 25
  5 18  7 20  6  2 15 37  1 28 17  3  9 10 30 31]",13176.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  6  5  1  4  2  3  7  8  0]",16248.0,"[12 13 15 14 37  8  3  0 16 32 38 23 34 11 33 22 17 26 28 25 36 31 39 24
  9 35 27 18 19  7  4 21 10  1  5 29  6 20 30  2]"
pqap_40_188,27,432116,"[30 24  2 19  7 16  1 35  0 37  8 38 18  4 27 14 25 34 20 31 11  3 33  5
  9 13 29 23 32 26 22 28 15 10 21 36 12  6 17 39]","['START', '2PO', '2PO', 'FW_LS', '2O', 'OC', '2O', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",1496.0,"[15 19 36 14 11  1 32  5 37 25 28 38  9 33  3 24 22  8 31 20  6 34  0 16
 18 21 10  4 29 17 27 23 12 35 26  7 13  2 39 30]",3372.0,"[30 14 13 25 29 33 38 27  1 36 19 34 16 20 24  7 23  4 35 10  5 28 26  2
  8  6 21 11 15 32 31 37  3  0 39 22  9 17 12 18]",7820.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  6  1  2  4  5  0  7  8  3]",10944.0,"[26  3 29 20 32 33 19  1 34 24  8 25  0  6 21 28 36 13 37 16 12 23 30 10
 14 38  4  5 39 35 11 18 27 15 22  7 31  9  2 17]"
pqap_40_198,27,560844,"[10 23 11 22 30  5 25 17  0 35 19  7 37 29  2 20  3 31  8  1 16 21 36 12
 26  6 32 18 13 14 24  9 15 38 27  4 34 28 33 39]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2428.0,"[18 35 21 23 26  7 34 14 17 29 22  3 28 10 20 12  9 39  0 16  6  8 32 19
 37  2 11 25  5 15 36 24  4 31 38  1 30 27 13 33]",5352.0,"[23 28 24 19  5 11 17  0 13 26 35 16  3 18 25 34 38 36 14 20  2  1 21 22
 10  9  7  6 12 29 32 30 31 39 37 15 33  4  8 27]",15064.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  9  7  1  4  6  3  0  5  2]",24000.0,"[15 30 25 10 26 11  1 23  3 35 19  7  0 24  6  8 22  2 12 21 29 38 18 32
  5 28 37 34 39 13 14 33  4  9 36 16 20 27 17 31]"
pqap_40_199,27,538424,"[13 19 11 18 29 22 17 36  7 39 38  6 14 35 23 24 21 32 20  3 15 30  8  9
 26  1  0 34  4 25  5 33 31 10 12 27 28  2 37 16]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', '3PO', '2O']",2128.0,"[16 25 38 28 34 23 13 20  9 11 12 21  1  6 31 27 35  8 26 36  7  0  3 19
 30 22 39 18 10 17 32 29 14  4 24 15  2 37  5 33]",4076.0,"[34 25 33 31 24  9 17 14  1 22 39 16 35 21  0 11 32 20  7 37  2 26 30  8
 13 15  5 18  3 23  4 10 36 38 12  6 29 27 19 28]",17932.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  1  0  4  2  5  3  8  6  7]",20584.0,"[ 9 31  1 21 30 24  7 37 34 39  8 36 17 18 20  5  2 19 14 13 27  4  3 38
 11 32 10 12 22 35  6  0 29 26 33 23 16 25 15 28]"
pqap_40_203,27,602580,"[29  4 30 13 38 37  5  8 36  0 11 23  3  2 18 17  1  6 31 26 15 24 10  9
 27 22 33 39 12 32 28 25 34 20 16 14 21  7 35 19]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2520.0,"[12 32 11 36  3 16  2  0  5 31 37 21 33 29 18 25 30  1 13  9 39 27  6  4
 28 22 19 20 35 10 15 26 14 17 34 38 23  7  8 24]",5956.0,"[22 35 21  3 16 31  5 30 14  6 20 19 10  7 26  0 38 18  8 25 15 34 12 32
 39 27 17 36  1 11 33 24 29  4  9 23 37 13  2 28]",16176.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  0  1  3  5  8  4  6  7  2]",24588.0,"[16 17  4 12 22 10 35 21  6  0  3  5 37  9 20 29 14  2 32 26 38  8 18 19
 31 28 24 15 39 23  7 30 25 33 36 27  1 34 13 11]"
pqap_40_208,29,720384,"[35 12  8  3 28  5 10 26 21 30 27 11 19 36 23  9 31 20 37 33 39  6 29 17
 22 13  0 25 32  2  1 15  4 34 24 16 18  7 38 14]","['START', 'FW_LSG', '2O', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2476.0,"[30 37 27 23 20 12 33  2  8 35 14  6 19 39 17 11 29  3 31 32 28 10 36 34
  5 38 24  9 25 18 16  1  4 15  7 22 21 13 26  0]",5660.0,"[20 22  0  8  1  4 31 11 10  2 29 27  9 24  6 38 16 18  5 14  3 23 35 26
 28 36 15 33  7 17 34 21 13 25 12 30 19 39 37 32]",19356.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  7  6  9  5  2  0  1  4  3]",22192.0,"[14 37  1 25 18  8 35  6 26 36 29 22 15 17 32  4 28  3 12  2 10 24 11  5
 16 21 27 13  7 33 30 31 38 23 34  9  0 39 20 19]"
pqap_40_231,27,465192,"[ 2 31 11 30 28 26 16 36  3 38 22 24  0 37 12 34 21  8 27 18  6  7 25 20
 15 39 23  4 35  1  9 33 29 10  5 19 14 13 32 17]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",1932.0,"[30  2 37 19  8 31 29  6 35  5 18 26  7 28 17 38 34 12  4 23 20  1 24 16
  0 10  9 14 22 15 36 32 33 11 25 13 39  3 21 27]",4692.0,"[33 13 18 30 15 36  5 38 19 32 37 39 12  0 29  8 14 26 22 16 21 10 35 28
  1 23 24 31  3 20  4  2 27 11  7 34  9  6 25 17]",12388.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  1  5  8  6  3  0  2  7  4]",19092.0,"[30 37 13  6 36 24 31 33 25 18 16 10 14 38  8 29  0 11 32 28 19 21 35 27
  5 39 15 12  4 17 20 23  9  7  1 22 26  3  2 34]"
pqap_40_233,28,768096,"[27 20 33 31  6 12 38 10 30 18 24 21 34 14  2  7  9 15 35  8  5 13 25  3
 23 19 36  1 37 32  4 11 26 29 28  0 16 17 39 22]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",3008.0,"[24 23 35  9 34  4 10  2 14  6 25 38 19  0 27 17 13  1 37 11 31  3 30 29
 28  7 20 36 16 12 22  8 21 39 33 32 15 18  5 26]",6904.0,"[ 6 38 28  2 12 30 25 14 31 16 21 27  4 13  1 10 11 26 20 33 15  8 22 17
 24 39  3  9 35 32 29 18 36 34  7  0 19 37  5 23]",14492.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  6  4  7  2  3  0  8  1  5]",21116.0,"[11 26 13 27 24 21  8 17  4  5 10 15 12 35 22  9 34  2 30 19 20  1 14  3
 23 25 32 36 18 31  6 29 39 37 28 33  0 38  7 16]"
pqap_40_243,28,586240,"[ 4 35 23 21  8 32 30 15 17  3 33 31  6 25 34 36 39  9 38 12 16  5 13  0
 27 28 11 22  2  7  1 26 20 37 29 14 24 19 18 10]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OP', 'OC', 'OC', 'OC', 'SA', '2O']",2216.0,"[ 1 25 20 34 36 22 15 11 35  2 27 33  6 14 17 24 13  9 12 32 16  4 21  0
  5 39 23 29  8  7  3 37 30 19 38 28 26 18 31 10]",4052.0,"[23 39 37 29  3  8 14 28 30 27 21 31 17 15 33 36 22  1 25 35 20 11  6 16
 10 32 18  9  0  2 19 38  7  5 24 13 12 26 34  4]",12580.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  8  1  3  0  6  4  2  5  7]",15964.0,"[32 37  3 36 12 26 34  7 23 25 10 31  6 35 28 33 38 22  9 13 17 20 39  4
 29 21  5 24 15 16  8  1 30 27 11 19 18  2  0 14]"
pqap_40_246,28,594280,"[26  1 16 30 14  7 29  6 15 10 19 20 37 31  2 38 11 34 27 18 33  5 32 24
 28 22 17 23  3  4  0 13  8  9 21 12 35 25 39 36]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2264.0,"[23 20 19 22 30 39  4 11 37 14  7  6  3 25  0 16  5  9 35 33 21 15 26 10
 29 38 13  2 34 32 31 36 18 12  8 24  1 17 27 28]",5588.0,"[23  5 32 29  1 22  4 15  3 13 11 31 19 16  2 36 37  7  8 21 14 26 17 28
 34 30 38  0 25  6  9 35 39 33 24 18 10 27 12 20]",20200.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  3  6  5  7  8  4  2  1  0]",17032.0,"[11 16 31 30 19 15 18 37  4 38 39 14 32 26  9  6 25  3  7 36 28 12 33 24
 20 17  2 22 13 23  0 27 29  8 21 10 34  5 35  1]"
pqap_40_252,27,465010,"[22  6 19 28 27 33 14 18  0 17 10 25 37 36 16  4 39  5 30 26  1 31  8 21
 32 34 15 24 23  7  9 38  3 29 20  2 13 11 12 35]","['START', 'FW_LSG', '2O', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",1740.0,"[ 3 13 33 21  2 18 35  6 38 27 24  9 30 25  0  1 31  5 17 15  8 26 28 29
 23 34 36 16 14 19  7 37 11 12  4 10 32 22 39 20]",4044.0,"[27 28  0 30 10 31 34  9 39 29 17  3 15 12  8  4 24 21 32 26 11 14 20 25
 38 36 35  7 16  6  2 13 19 33  5 18 22  1 37 23]",12508.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  0  1  7  2  3  8  5  6  4]",19280.0,"[14  7 15 38 34 20 37  4 30 26 11 19 17  0 24  8 12 31 22 32  3 23 29 27
  1 10  9  6  2 21 25 35  5 18 13 39 28 16 33 36]"
pqap_40_260,27,579680,"[ 3 23 20 38  7 26  4 27 13 31 21 25 32 33 12 17  5  8  0 15 36 14 18  2
 19 35 30 16 34 22 37  9 11  6 29 28 10 39  1 24]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2428.0,"[34 18  0 11 14  9 22 17  7 31 29  8 30 38 16  4 28 32  6 24 21 19  3 27
  2 15 33 20 36 12  5  1 35 13 37 23 26 39 25 10]",6436.0,"[14  1 31 38  9 36 15  0  4 34 33 19 27 18 20  7 12 22 21 30 23  5 28 11
 24 10 29 17 25 13 26 35  3 37 16 32  6  8 39  2]",16812.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  2  5  6  4  1  0  3  7  8]",26580.0,"[18 14 21 13  1 33 16  2 20 27 15 25  8  7 19 12 30 11 34 28  9 22 17 26
 31 38 35 32 10  0  5 37  4 24  3  6 39 23 29 36]"
pqap_40_262,29,606730,"[ 5 26  7 37  0 23 11  8  6 36 38  4 16 28 14 18 12 35 32 34  3 13 22 10
 39 33 21 17 27 20 15  1  9  2 30 31 24 29 25 19]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2424.0,"[ 2 37 15 13  4 33 22 19 16 20 26 23 11 28 36 18 38 10 30 32  7 39 31 21
 24 25  6 14 17 27 35  5 12  3  8 29  1  0 34  9]",4220.0,"[16 14 39 25 22 38 31 26 37 27 24  4  1  2 13  9 29 28  8 12  6 34 30 32
 33 20  3  0  5 17 35 21 19 18 11 15 10 23 36  7]",14132.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  6  2  8  5  0  1  7  4  3]",22948.0,"[31 13 19 26  9  4 27 14 38 15  2 39  5  0 32 36  3 17 10  8  7 21 18 33
 23  1 11 30 16 29 24 34 12 20 22 25 35  6 28 37]"
pqap_40_281,28,564096,"[11  1  7 18 16  9 13 36 23 25 39 17 22 21 31 24  3 10 28  5 35 32 30 20
  2 19 15 38  6 29 27 37 34  4  0 26  8 14 12 33]","['START', 'FW_LS', '2O', 'OC', 'SA', 'SA', 'SA', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2200.0,"[19 27 39  5 17 10  8 35 11 36 29 32  6  0 38 15 26 14 13 22 34  3  1  9
 21 28  4 25 12 24 16 33  7 20 23 18  2 37 30 31]",5208.0,"[36 34 18 35 27 39 15  3  1  5 10 20 28 26 16 23 32 37 22 12  9 29 25 19
  7  2 24  8 17 11  6  4 38 31 14  0 30 13 33 21]",16408.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  9  0  5  7  6  4  2  3  1]",21088.0,"[ 2  7 28  3 23 15 27 17  0  1 36 18 35 38 31 39 24 16 12 11 30 32 26  6
 20 29 14 34 25  9 19 33 37  5  4 21 10 22  8 13]"
pqap_40_293,28,609588,"[22 16 39 14 29 18  2 26  5 30 33 11  1  8 37 38 23 21 10  7 35  4  6 12
 25 20 24 28 15 31 27  9 34 19  3  0 13 17 36 32]","['START', '2O', 'FW', 'OP', 'SA', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2412.0,"[17 15  6  0 14  8 22 27  4 19 34  2 35 25 16 31 12 29 26 24 11 18 39  1
  3 36 23 20 38 21 32 13 33 28 30 37  5 10  9  7]",6656.0,"[ 7  3 17 36  5 19 20  8 26 16  9 23 33  0  2 31 12  4 15 34 10 38 39 35
 28 18 29 14 30  1 25 27 37 22 24 32 21  6 13 11]",18580.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  8  9  4  0  3  5  7  1  2  6]",20836.0,"[21 32 14  7 29 12 13  9 28 22 23 27  1  3 36 31 37 11 20  8 19 26  0 39
 24 10  5 30 18 17  2  6 25  4 16 15 34 38 35 33]"
pqap_40_296,29,400290,"[29 27 14  0 24  1 11 13 22 23 20 21 12 37  3 26  6  4 33 30 16  2 25 19
 28 39 10 35 36 31  8  9 38 17 34  5 15 18  7 32]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",1544.0,"[26 35 32 27 16 15 30 38 22  6 31  3  0  8 34 13 17 19 20 29 28 23 11 14
 37  7 10 39 25  1  5 18  9  2 36 12  4 24 33 21]",3632.0,"[31 14 13  8 36 10 25 16  7  4 34  2 32  3 18 15 33 12  0  1 22 27 24 17
 37 23 29 19 20 30  6 39  5  9 11 26 21 38 28 35]",13868.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  3  7  1  0  6  4  2  8  5]",12764.0,"[37 22 29 30 17  5 39  0  1 26 38  9 25 10  7 20  6 33  2 15 32 19 14  4
  8 16 23 31 35 13 11 24 36 21 12  3 18 27 28 34]"
pqap_40_298,28,544312,"[34  3 38 37  8  2 26 21 12 18 36  6 11 14 39  1 23  4  7 31 17 29 33 32
  5 30 22 19 15  9 10 25  0 20 13 35 27 16 24 28]","['START', '2O', 'FW', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'OC', 'SA', '2O']",2316.0,"[ 1 15  3 37 25 10 16 36 22 23 12 28 29 11 35 18  8 19 34 20  7  4 30 26
 17 24 31 39 27 33  0 21  5 13 14 32  9  2 38  6]",5016.0,"[29  7 24 12  1 20  5 14 15 37  2  0 31 21  6 38 22  9 10 36 32 34 17 25
 26 39 27 35 11 16 33 28  3  8 23 19 13 18  4 30]",18884.0,"[39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16
 15 14 13 12 11 10  9  1  4  7  2  6  8  3  5  0]",21088.0,"[ 1 34 25 23 14 24 30 15 13  5  2 12  7 28 35 27 20  9  0 37 17 31  8 16
 32 10 39 26 11 29  4  3  6 19 18 38 22 21 36 33]"
